#chrom	chromStart	chromEnd	name	gieStain
chr12	49444053	49444227	chr12:49444024:49444254:142382348	gpos100
chr12	49444228	49444408	chr12:49444200:49444435:142382349	gpos100
chr12	49444409	49444589	chr12:49444380:49444617:142382350	gpos100
chr12	49444590	49444760	chr12:49444560:49444786:142382351	gpos100
chr12	49444761	49444931	chr12:49444734:49444959:142382352	gpos100
chr12	49444932	49445103	chr12:49444902:49445130:142382353	gpos100
chr12	49445104	49445272	chr12:49445076:49445301:142382354	gpos100
chr12	49445273	49445441	chr12:49445242:49445468:142382355	gpos100
chr12	49445442	49445618	chr12:49445414:49445645:142382356	gpos100
chr12	49445619	49445778	chr12:49445590:49445817:142382357	gpos100
chr12	49445779	49445946	chr12:49445738:49445972:142382358	gpos100
chr12	49445947	49446165	chr12:49445920:49446192:142382359	gpos100
chr12	49446166	49446465	chr12:49446138:49446365:142382360	gpos100
chr12	55838558	55839022	chr12:55838657:55838922:142379788	gpos100
chr12	56477403	56477841	chr12:56477502:56477741:142379835	gpos100
chr12	56478643	56478955	chr12:56478742:56478982:142379836	gpos100
chr12	56478956	56479281	chr12:56478928:56479181:142379837	gpos100
chr12	56482207	56482643	chr12:56482306:56482543:142379838	gpos100
chr12	56486995	56487467	chr12:56487094:56487367:142379839	gpos100
chr12	56489311	56489783	chr12:56489410:56489683:142379840	gpos100
chr12	56493488	56493951	chr12:56493587:56493851:142379841	gpos100
chr12	56495177	56495485	chr12:56495276:56495512:142379842	gpos100
chr12	56495486	56495672	chr12:56495458:56495700:142379843	gpos100
chr12	56495673	56495995	chr12:56495644:56495895:142379844	gpos100
chr12	58142831	58143305	chr12:58142930:58143205:142380274	gpos100
chr12	58144572	58144908	chr12:58144671:58144935:142380275	gpos100
chr12	58144909	58145200	chr12:58144881:58145152:142380276	gpos100
chr12	58145201	58145495	chr12:58145248:58145522:142380277	gpos100
chr12	58145496	58145798	chr12:58145468:58145698:142380278	gpos100
chr12	62114172	62114618	chr12:62114271:62114518:142380311	gpos100
chr12	65330630	65331092	chr12:65330729:65330992:142380326	gpos100
chr12	66726287	66726743	chr12:66726386:66726643:142380331	gpos100
chr12	68491307	68491731	chr12:68491406:68491631:142380382	gpos100
chr12	69202126	69202557	chr12:69202225:69202457:142380410	gpos100
chr12	69202850	69203308	chr12:69202949:69203208:142380600	gpos100
chr12	69207190	69207642	chr12:69207289:69207542:142380601	gpos100
chr12	69210448	69210898	chr12:69210547:69210798:142380602	gpos100
chr12	69218007	69218348	chr12:69218106:69218375:142380603	gpos100
chr12	69218349	69218657	chr12:69218320:69218557:142380604	gpos100
chr12	69222399	69222859	chr12:69222498:69222759:142380605	gpos100
chr12	69229431	69229730	chr12:69229530:69229757:142380606	gpos100
chr12	69229731	69230027	chr12:69229702:69229927:142380607	gpos100
chr12	69230318	69230792	chr12:69230417:69230692:142380608	gpos100
chr12	69232920	69233246	chr12:69233019:69233274:142380609	gpos100
chr12	69233247	69233419	chr12:69233217:69233446:142380610	gpos100
chr12	69233420	69233590	chr12:69233391:69233616:142380611	gpos100
chr12	69233591	69233888	chr12:69233563:69233788:142380612	gpos100
chr12	70467480	70467948	chr12:70467579:70467848:142380641	gpos100
chr12	71381784	71382250	chr12:71381883:71382150:142380649	gpos100
chr12	95911593	95912031	chr12:95911692:95911931:142380964	gpos100
chr12	105712451	105712890	chr12:105712550:105712790:142381078	gpos100
chr12	118588627	118589081	chr12:118588726:118588981:142381720	gpos100
chr12	121676235	121676709	chr12:121676334:121676609:142381750	gpos100
chr12	133250157	133250603	chr12:133250256:133250503:142382019	gpos100
chr12	133253048	133253496	chr12:133253147:133253396:142382020	gpos100
chr13	0	115169878	chr1	gneg
chr13	20039471	20039907	chr13:20039570:20039807:142380480	gpos100
chr13	28592507	28592949	chr13:28592606:28592849:142380802	gpos100
chr13	32890456	32890930	chr13:32890555:32890830:142381190	gpos100
chr13	32893076	32893377	chr13:32893175:32893404:142381191	gpos100
chr13	32893378	32893706	chr13:32893349:32893606:142381192	gpos100
chr13	32899069	32899531	chr13:32899168:32899431:142381193	gpos100
chr13	32900104	32900400	chr13:32900203:32900429:142381194	gpos100
chr13	32900401	32900573	chr13:32900371:32900603:142381195	gpos100
chr13	32900574	32900910	chr13:32900543:32900810:142381196	gpos100
chr13	32903394	32903864	chr13:32903493:32903764:142381197	gpos100
chr13	32904834	32905298	chr13:32904933:32905198:142381198	gpos100
chr13	32906265	32906603	chr13:32906364:32906631:142381199	gpos100
chr13	32906604	32906818	chr13:32906574:32906845:142381200	gpos100
chr13	32906819	32907036	chr13:32906790:32907063:142381201	gpos100
chr13	32907037	32907256	chr13:32907008:32907283:142381202	gpos100
chr13	32907257	32907473	chr13:32907228:32907500:142381203	gpos100
chr13	32907474	32907799	chr13:32907446:32907699:142381204	gpos100
chr13	32910264	32910560	chr13:32910363:32910590:142381205	gpos100
chr13	32910561	32910714	chr13:32910529:32910758:142381206	gpos100
chr13	32910715	32910865	chr13:32910669:32910895:142381207	gpos100
chr13	32910866	32911031	chr13:32910835:32911061:142381208	gpos100
chr13	32911032	32911195	chr13:32911001:32911227:142381209	gpos100
chr13	32911196	32911357	chr13:32911163:32911389:142381210	gpos100
chr13	32911358	32911509	chr13:32911325:32911551:142381211	gpos100
chr13	32911510	32911650	chr13:32911467:32911692:142381212	gpos100
chr13	32911651	32911789	chr13:32911607:32911832:142381213	gpos100
chr13	32911790	32911942	chr13:32911745:32911971:142381214	gpos100
chr13	32911943	32912111	chr13:32911913:32912138:142381215	gpos100
chr13	32912112	32912279	chr13:32912083:32912308:142381216	gpos100
chr13	32912280	32912432	chr13:32912249:32912475:142381217	gpos100
chr13	32912433	32912570	chr13:32912389:32912615:142381218	gpos100
chr13	32912571	32912718	chr13:32912525:32912750:142381219	gpos100
chr13	32912719	32912878	chr13:32912685:32912911:142381220	gpos100
chr13	32912879	32913042	chr13:32912845:32913071:142381221	gpos100
chr13	32913043	32913196	chr13:32913013:32913238:142381222	gpos100
chr13	32913197	32913335	chr13:32913153:32913379:142381223	gpos100
chr13	32913336	32913488	chr13:32913291:32913516:142381224	gpos100
chr13	32913489	32913641	chr13:32913459:32913684:142381225	gpos100
chr13	32913642	32913781	chr13:32913597:32913823:142381226	gpos100
chr13	32913782	32913935	chr13:32913739:32913966:142381227	gpos100
chr13	32913936	32914086	chr13:32913903:32914129:142381228	gpos100
chr13	32914087	32914237	chr13:32914043:32914269:142381229	gpos100
chr13	32914238	32914403	chr13:32914205:32914431:142381230	gpos100
chr13	32914404	32914573	chr13:32914375:32914601:142381231	gpos100
chr13	32914574	32914745	chr13:32914545:32914772:142381232	gpos100
chr13	32914746	32914938	chr13:32914717:32914967:142381233	gpos100
chr13	32914939	32915146	chr13:32914909:32915174:142381234	gpos100
chr13	32915147	32915341	chr13:32915117:32915368:142381235	gpos100
chr13	32915342	32915686	chr13:32915313:32915586:142381236	gpos100
chr13	32918523	32918937	chr13:32918622:32918837:142381237	gpos100
chr13	32920744	32921188	chr13:32920843:32921088:142381238	gpos100
chr13	32928786	32929098	chr13:32928885:32929126:142381239	gpos100
chr13	32929099	32929269	chr13:32929069:32929296:142381240	gpos100
chr13	32929270	32929614	chr13:32929241:32929514:142381241	gpos100
chr13	32930407	32930753	chr13:32930506:32930781:142381242	gpos100
chr13	32930754	32931081	chr13:32930724:32930981:142381243	gpos100
chr13	32931675	32932015	chr13:32931774:32932042:142381244	gpos100
chr13	32932016	32932349	chr13:32931988:32932249:142381245	gpos100
chr13	32936508	32936807	chr13:32936607:32936835:142381246	gpos100
chr13	32936808	32937114	chr13:32936779:32937014:142381247	gpos100
chr13	32937180	32937499	chr13:32937279:32937527:142381248	gpos100
chr13	32937500	32937808	chr13:32937471:32937708:142381249	gpos100
chr13	32944343	32944647	chr13:32944442:32944675:142381250	gpos100
chr13	32944648	32944951	chr13:32944618:32944888:142381251	gpos100
chr13	32944952	32945211	chr13:32945014:32945239:142381252	gpos100
chr13	32945212	32945537	chr13:32945182:32945437:142381253	gpos100
chr13	32950651	32951097	chr13:32950750:32950997:142381254	gpos100
chr13	32953312	32953639	chr13:32953411:32953668:142381255	gpos100
chr13	32953640	32953834	chr13:32953609:32953864:142381256	gpos100
chr13	32953835	32954026	chr13:32953803:32954052:142381257	gpos100
chr13	32954027	32954210	chr13:32953999:32954237:142381258	gpos100
chr13	32954211	32954521	chr13:32954183:32954421:142381259	gpos100
chr13	32968642	32968939	chr13:32968741:32968966:142381260	gpos100
chr13	32968940	32969244	chr13:32968911:32969144:142381261	gpos100
chr13	32970899	32971336	chr13:32970998:32971236:142381262	gpos100
chr13	32972077	32972420	chr13:32972176:32972447:142381263	gpos100
chr13	32972421	32972594	chr13:32972392:32972621:142381264	gpos100
chr13	32972595	32972814	chr13:32972566:32972841:142381265	gpos100
chr13	32972815	32973155	chr13:32972786:32973055:142381266	gpos100
chr13	39517642	39518091	chr13:39517741:39517991:142381599	gpos100
chr13	40415202	40415632	chr13:40415301:40415532:142381625	gpos100
chr13	41253972	41254402	chr13:41254071:41254302:142381872	gpos100
chr13	42184794	42185268	chr13:42184893:42185168:142381913	gpos100
chr13	43234631	43235075	chr13:43234730:43234975:142381946	gpos100
chr13	44445019	44445465	chr13:44445118:44445365:142381960	gpos100
chr13	45088245	45088711	chr13:45088344:45088611:142381969	gpos100
chr13	46641332	46641782	chr13:46641431:46641682:142382209	gpos100
chr13	47545894	47546330	chr13:47545993:47546230:142382222	gpos100
chr13	48367993	48368445	chr13:48368092:48368345:142382228	gpos100
chr13	48877837	48878171	chr13:48877936:48878198:142382250	gpos100
chr13	48878172	48878472	chr13:48878144:48878372:142382251	gpos100
chr13	48881210	48881517	chr13:48881309:48881544:142382252	gpos100
chr13	48881518	48881816	chr13:48881489:48881716:142382253	gpos100
chr13	48916567	48917029	chr13:48916666:48916929:142382254	gpos100
chr13	48918992	48919319	chr13:48919091:48919346:142382255	gpos100
chr13	48919320	48919662	chr13:48919291:48919562:142382256	gpos100
chr13	48921789	48922225	chr13:48921888:48922125:142382257	gpos100
chr13	48922926	48923376	chr13:48923025:48923276:142382258	gpos100
chr13	48933999	48934449	chr13:48934098:48934349:142382259	gpos100
chr13	48936751	48937046	chr13:48936850:48937076:142382260	gpos100
chr13	48937047	48937390	chr13:48937016:48937290:142382261	gpos100
chr13	48938848	48939276	chr13:48938947:48939176:142382262	gpos100
chr13	48941492	48941938	chr13:48941591:48941838:142382265	gpos100
chr13	48942511	48942973	chr13:48942610:48942873:142382266	gpos100
chr13	48947405	48947861	chr13:48947504:48947761:142382267	gpos100
chr13	48950918	48951349	chr13:48951017:48951249:142382268	gpos100
chr13	48953598	48953998	chr13:48953697:48953898:142382269	gpos100
chr13	48954031	48954354	chr13:48954130:48954382:142382270	gpos100
chr13	48954355	48954689	chr13:48954326:48954589:142382271	gpos100
chr13	48955229	48955563	chr13:48955328:48955590:142382272	gpos100
chr13	48955564	48955881	chr13:48955536:48955781:142382273	gpos100
chr13	49026993	49027439	chr13:49027092:49027339:142382275	gpos100
chr13	49030202	49030646	chr13:49030301:49030546:142382276	gpos100
chr13	49033594	49034019	chr13:49033693:49033919:142382277	gpos100
chr13	49037715	49038185	chr13:49037814:49038085:142382278	gpos100
chr13	49038902	49039245	chr13:49039001:49039273:142382279	gpos100
chr13	49039246	49039453	chr13:49039217:49039480:142382280	gpos100
chr13	49039454	49039760	chr13:49039425:49039660:142382281	gpos100
chr13	49047264	49047738	chr13:49047363:49047638:142382282	gpos100
chr13	49050691	49051141	chr13:49050790:49051041:142382283	gpos100
chr13	49051305	49051754	chr13:49051404:49051654:142382284	gpos100
chr13	49054000	49054474	chr13:49054099:49054374:142382285	gpos100
chr13	49980930	49981356	chr13:49981029:49981256:142382364	gpos100
chr13	51712251	51712703	chr13:51712350:51712603:142382373	gpos100
chr13	52454956	52455389	chr13:52455055:52455289:142379713	gpos100
chr13	53793169	53793637	chr13:53793268:53793537:142379724	gpos100
chr13	55937060	55937512	chr13:55937159:55937412:142379790	gpos100
chr13	56825082	56825528	chr13:56825181:56825428:142379851	gpos100
chr13	58653541	58654007	chr13:58653640:58653907:142380280	gpos100
chr13	73335838	73336290	chr13:73335937:73336190:142380662	gpos100
chr13	79948545	79949003	chr13:79948644:79948903:142380694	gpos100
chr13	86369199	86369537	chr13:86369298:86369564:142380712	gpos100
chr13	86369538	86369841	chr13:86369510:86369741:142380713	gpos100
chr13	99452412	99452868	chr13:99452511:99452768:142381022	gpos100
chr13	111932743	111933199	chr13:111932842:111933099:142381344	gpos100
chr14	0	107349540	chr1	gneg
chr14	21862939	21863263	chr14:21863038:21863288:142380515	gpos100
chr14	21863264	21863595	chr14:21863238:21863495:142380516	gpos100
chr14	29237038	29237342	chr14:29237137:29237368:142380818	gpos100
chr14	29237343	29237643	chr14:29237315:29237543:142380819	gpos100
chr14	38064203	38064660	chr14:38064302:38064560:142381547	gpos100
chr14	56767034	56767508	chr14:56767133:56767408:142379848	gpos100
chr14	63175026	63175476	chr14:63175125:63175376:142380315	gpos100
chr14	65213480	65213943	chr14:65213579:65213843:142380325	gpos100
chr14	67086542	67087012	chr14:67086641:67086912:142380358	gpos100
chr14	67128656	67129104	chr14:67128755:67129004:142380359	gpos100
chr14	74428311	74428735	chr14:74428410:74428635:142380667	gpos100
chr14	89130643	89130944	chr14:89130742:89130970:142380726	gpos100
chr14	89130945	89131287	chr14:89130918:89131187:142380727	gpos100
chr14	91924402	91924860	chr14:91924501:91924760:142380771	gpos100
chr14	105238542	105238971	chr14:105238641:105238871:142381062	gpos100
chr14	105239085	105239419	chr14:105239184:105239446:142381063	gpos100
chr14	105239420	105239629	chr14:105239392:105239656:142381064	gpos100
chr14	105239630	105239836	chr14:105239602:105239863:142381065	gpos100
chr14	105239837	105240146	chr14:105239808:105240075:142381066	gpos100
chr14	105240147	105240574	chr14:105240216:105240474:142381067	gpos100
chr14	105241145	105241451	chr14:105241244:105241478:142381068	gpos100
chr14	105241452	105241781	chr14:105241424:105241681:142381069	gpos100
chr14	105241861	105242298	chr14:105241960:105242198:142381070	gpos100
chr14	105242862	105243303	chr14:105242961:105243203:142381071	gpos100
chr14	105246245	105246698	chr14:105246344:105246598:142381072	gpos100
chr15	0	102531392	chr1	gneg
chr15	26026034	26026508	chr15:26026133:26026408:142380598	gpos100
chr15	33915872	33916177	chr15:33915971:33916204:142381280	gpos100
chr15	33916178	33916474	chr15:33916149:33916374:142381281	gpos100
chr15	42049897	42050341	chr15:42049996:42050241:142381911	gpos100
chr15	45003618	45004063	chr15:45003717:45003963:142381968	gpos100
chr15	66727233	66727549	chr15:66727332:66727574:142380332	gpos100
chr15	66727550	66727851	chr15:66727524:66727751:142380333	gpos100
chr15	66728948	66729418	chr15:66729047:66729318:142380334	gpos100
chr15	66773957	66774426	chr15:66774056:66774326:142380345	gpos100
chr15	66777184	66777527	chr15:66777283:66777553:142380346	gpos100
chr15	66777528	66777864	chr15:66777501:66777764:142380347	gpos100
chr15	66781419	66781893	chr15:66781518:66781793:142380348	gpos100
chr15	66782708	66783166	chr15:66782807:66783066:142380349	gpos100
chr15	89449743	89450177	chr15:89449842:89450077:142380728	gpos100
chr15	90631800	90632243	chr15:90631899:90632143:142380766	gpos100
chr15	99250657	99250979	chr15:99250756:99251006:142381013	gpos100
chr15	99250980	99251200	chr15:99250952:99251227:142381014	gpos100
chr15	99251201	99251525	chr15:99251172:99251425:142381015	gpos100
chr15	99434422	99434728	chr15:99434521:99434755:142381016	gpos100
chr15	99434729	99435052	chr15:99434701:99434952:142381017	gpos100
chr15	99439838	99440306	chr15:99439937:99440206:142381018	gpos100
chr15	99442572	99443025	chr15:99442671:99442925:142381019	gpos100
chr15	99451782	99452112	chr15:99451881:99452138:142381020	gpos100
chr15	99452113	99452422	chr15:99452085:99452322:142381021	gpos100
chr15	99454412	99454847	chr15:99454511:99454747:142381023	gpos100
chr15	99456139	99456485	chr15:99456238:99456512:142381024	gpos100
chr15	99456486	99456797	chr15:99456458:99456697:142381025	gpos100
chr15	99459057	99459517	chr15:99459156:99459417:142381026	gpos100
chr15	99459767	99460099	chr15:99459866:99460127:142381027	gpos100
chr15	99460100	99460399	chr15:99460070:99460299:142381028	gpos100
chr15	99465243	99465543	chr15:99465342:99465570:142381029	gpos100
chr15	99465544	99465841	chr15:99465516:99465741:142381030	gpos100
chr15	99466965	99467399	chr15:99467064:99467299:142381031	gpos100
chr15	99467618	99468092	chr15:99467717:99467992:142381032	gpos100
chr15	99472651	99473115	chr15:99472750:99473015:142381034	gpos100
chr15	99477917	99478252	chr15:99478016:99478280:142381035	gpos100
chr15	99478253	99478424	chr15:99478224:99478449:142381036	gpos100
chr15	99478425	99478644	chr15:99478398:99478671:142381037	gpos100
chr15	99478645	99478947	chr15:99478616:99478847:142381038	gpos100
